title,name,dataset_url,pdf,csv,xml,html
"Obsojeni polnoletni in mladoletni po statističnih regijah, Slovenija, letno",surs1372202s,https://podatki.gov.si/data/dataset/surs1372202s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1372202S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Pravne osebe, ki so spoznane za odgovorne po glavni kazenski sankciji, Slovenija, letno",surs1375602s,https://podatki.gov.si/data/dataset/surs1375602s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1375602S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Pravne osebe, ki so spoznane za odgovorne po dejavnosti (SKD 2008), Slovenija, letno",surs1375603s,https://podatki.gov.si/data/dataset/surs1375603s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1375603S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Pogojno obsojene polnoletne osebe [znani storilci] po spolu in kaznivem dejanju, Slovenija, 2006 - 2013",surs1360394s,https://podatki.gov.si/data/dataset/surs1360394s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360394S.PX|https://www.stat.si/doc/px/pxwin.rar
"Polnoletni storilci zoper katere je bil kazenski postopek pri državnem tožilstvu končan po kaznivem dejanju, spolu, starosti ob storitvi kaznivega dejanja in vrsti odločbe, Slovenija, letno",surs1360106s,https://podatki.gov.si/data/dataset/surs1360106s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360106S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Polnoletne osebe [znani storilci] zoper katere je bil kazenski postopek pri državnem tožilstvu končan po kaznivem dejanju in naznanitelju, Slovenija, 2006 - 2012",surs1360192s,https://podatki.gov.si/data/dataset/surs1360192s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360192S.PX|https://www.stat.si/doc/px/pxwin.rar
"Polnoletni obsojenci [znani storilci] po spolu, kaznivem dejanju in stranski kazenski sankciji, Slovenija, 2006 - 2013",surs1360395s,https://podatki.gov.si/data/dataset/surs1360395s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360395S.PX|https://www.stat.si/doc/px/pxwin.rar
"Polnoletne osebe zoper katere je bil kazenski postopek pred senatom pravnomočno končan po spolu, kaznivem dejanju in vrsti odločbe, Slovenija, letno",surs1360201s,https://podatki.gov.si/data/dataset/surs1360201s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360201S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Aktivnosti za varovanje podatkov, ki so jih posamezniki izvedli na internetu v zadnjih 12 mesecih, po izobrazbi in spolu, Slovenija, 2016",surs2978506s,https://podatki.gov.si/data/dataset/surs2978506s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2978506S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8277|https://www.stat.si/doc/px/pxwin.rar
Gasilska društva v občini Bohinj,gasilska-drustva-v-obcini-bohinj,https://podatki.gov.si/data/dataset/gasilska-drustva-v-obcini-bohinj,,https://podatki.gov.si/dataset/85a613e6-c556-4a98-8278-c51b0567241a/resource/2137781b-d382-401c-aa55-194838c3aac0/download/010ob02bohinjlokacijeinkategorijegasilskihdomov.csv,,
"Polnoletni storilci zoper katere je bil kazenski postopek pri državnem tožilstvu končan po kaznivem dejanju in razlogu zavrženja, Slovenija, letno",surs1360107s,https://podatki.gov.si/data/dataset/surs1360107s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360107S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Polnoletni storilci zoper katere je bil kazenski postopek pri državnem tožilstvu končan po kaznivem dejanju in vložniku ovadbe, Slovenija, letno",surs1360105s,https://podatki.gov.si/data/dataset/surs1360105s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1360105S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8274|https://www.stat.si/doc/px/pxwin.rar
"Indeksi registracij pravnih enot po dejavnosti (SKD 2008), Slovenija, četrtletno",surs1484201s,https://podatki.gov.si/data/dataset/surs1484201s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1484201S.PX|https://www.stat.si/StatWeb/File/DocSysFile/11692|https://www.stat.si/doc/px/pxwin.rar
Letna poročila Službe za nadzor organizacije poslovanja sodišč Ministrstva za pravosodje (SNOPS),letna-porocila-sluzbe-za-nadzor-organizacije-poslovanja-sodisc-ministrstva-za-pravosodje-snops,https://podatki.gov.si/data/dataset/letna-porocila-sluzbe-za-nadzor-organizacije-poslovanja-sodisc-ministrstva-za-pravosodje-snops,https://podatki.gov.si/dataset/b090d09d-a74a-4d8c-93d6-67337357ec5b/resource/4c7d75cc-ba05-4b5a-a8aa-e99ea4b2418e/download/letnoporoilo2025.pdf|https://podatki.gov.si/dataset/b090d09d-a74a-4d8c-93d6-67337357ec5b/resource/6ee25116-b670-4ed0-a72b-f1da5cbb3376/download/letnoporocilo24snopspodpisano.pdf|https://podatki.gov.si/dataset/b090d09d-a74a-4d8c-93d6-67337357ec5b/resource/d8e68749-dba7-41ff-85dd-f79872f8db28/download/letnoporocilo2023vpodpis.pdf,,,https://www.gov.si/drzavni-organi/ministrstva/ministrstvo-za-pravosodje/
Študije in raziskave financirane iz javnih sredstev,studije-in-raziskave-financirane-iz-javnih-sredstev,https://podatki.gov.si/data/dataset/studije-in-raziskave-financirane-iz-javnih-sredstev,https://podatki.gov.si/dataset/ee062112-62f7-4a2a-90f4-d81903fd3bc2/resource/5508cbb5-c975-40df-8dde-fb8abd454972/download/kompetencehacin.pdf|https://podatki.gov.si/dataset/ee062112-62f7-4a2a-90f4-d81903fd3bc2/resource/a9b85710-79b1-45f6-a298-80e8c748664a/download/socialnoklima2006.pdf,,,
