title,name,dataset_url,pdf,csv,xml,html
Zdravstveni domovi in ambulante v občini Metlika,zdravstveni-domovi-in-ambulante-v-obcini-metlika,https://podatki.gov.si/data/dataset/zdravstveni-domovi-in-ambulante-v-obcini-metlika,,https://podatki.gov.si/dataset/75cd4b21-ea43-4ea0-b39e-54f029c91b1b/resource/25917962-0066-4f54-a840-2f8dcea7b812/download/002ob005metlikazdravstvenidomoviinambulatne.csv,,https://www.metlika.si/
Zdravstvene ustanove in domovi v občini Cerklje na Gorenjskem,zdravstvene-ustanove-in-domovi-v-obcini-cerklje-na-gorenjskem,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-in-domovi-v-obcini-cerklje-na-gorenjskem,,https://podatki.gov.si/dataset/df2a9d2a-9b14-4cb0-a452-05b6cc727f6f/resource/98049910-ebc3-420d-8699-316d97cb098f/download/006ob003cerkljenagorenjskemzdravstvenidomoviinambulante.csv,,
Zdravstveni domovi in ambulante v občini Sodražica,zdravstveni-domovi-in-ambulante-v-obcini-sodrazica,https://podatki.gov.si/data/dataset/zdravstveni-domovi-in-ambulante-v-obcini-sodrazica,,https://podatki.gov.si/dataset/33246c9d-7d13-4d6e-926c-06ebd51b58db/resource/aa2a7ea4-6647-4251-a52a-89de8de5788b/download/002ob008sodrazicazdravstvenidomoviinambulatne.csv,,https://sodrazica.si/
Zdravstvene ustanove v občini Črna na Koroškem,zdravstvene-ustanove-v-obcini-crna-na-koroskem,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-v-obcini-crna-na-koroskem,,https://podatki.gov.si/dataset/b5baad76-10ac-40f8-ad07-09f639e57e3e/resource/1e50835c-fd35-4f7a-a5a5-ed8a0643ab0c/download/005ob001rnanakorokemzdravstvenidomovi.csv,,http://www.crna.si/
Zdravstvene ustanove v občini Prevalje,zdravstvene-ustanove-v-obcini-prevalje,https://podatki.gov.si/data/dataset/zdravstvene-ustanove-v-obcini-prevalje,,https://podatki.gov.si/dataset/3c60e565-088b-48b8-bd9f-bedc28ce2698/resource/860ef973-9228-4b06-b546-6eb5b8d03d7b/download/005ob007prevaljezdravstvenidomovi.csv,,http://www.prevalje.si/
Defibrilatorji v občini Podvelka,defibrilatorji-v-obcini-podvelka,https://podatki.gov.si/data/dataset/defibrilatorji-v-obcini-podvelka,,https://podatki.gov.si/dataset/8a647502-da07-42b5-8bdf-5963b608c936/resource/737b7033-4006-406b-97c5-c44ed82bb06e/download/008ob006podvelkadefibrilatorji.csv,,https://www.podvelka.si/
"Uporaba prepovedanih drog po spolu, starosti in letu raziskave, Slovenija, 2012 in 2018",nijz20602001,https://podatki.gov.si/data/dataset/nijz20602001,,,,https://podatki.nijz.si/Selection.aspx?px_tableid=20602001.px&px_language=sl&px_db=NIJZ%20podatkovni%20portal&px_path=NIJZ podatkovni portal/2 Determinante zdravja/6 Prepovedane droge/2 Uporaba prepovedanih drog/|https://podatki.nijz.si/docs/Metodološka_pojasnila_ATADD.pdf|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
"Uporaba prepovedanih drog kadarkoli v življenju po spolu, izobrazbi in letu raziskave, Slovenija, 2012 in 2018",nijz20602002,https://podatki.gov.si/data/dataset/nijz20602002,,,,https://podatki.nijz.si/Selection.aspx?px_tableid=20602002.px&px_language=sl&px_db=NIJZ%20podatkovni%20portal&px_path=NIJZ podatkovni portal/2 Determinante zdravja/6 Prepovedane droge/2 Uporaba prepovedanih drog/|https://podatki.nijz.si/docs/Metodološka_pojasnila_ATADD.pdf|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
"Uporaba prepovedanih drog kadarkoli v življenju po spolu, statusu aktivnosti in letu raziskave, Slovenija, 2012 in 2018",nijz20602003,https://podatki.gov.si/data/dataset/nijz20602003,,,,https://podatki.nijz.si/Selection.aspx?px_tableid=20602003.px&px_language=sl&px_db=NIJZ%20podatkovni%20portal&px_path=NIJZ podatkovni portal/2 Determinante zdravja/6 Prepovedane droge/2 Uporaba prepovedanih drog/|https://podatki.nijz.si/docs/Metodološka_pojasnila_ATADD.pdf|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
Podatki o cepljenju proti gripi in covid-19,cepljenje_gripa_covid_19,https://podatki.gov.si/data/dataset/cepljenje_gripa_covid_19,,https://podatki.gov.si/dataset/bf402be5-b9cc-4f06-8e96-9ff5764e3053/resource/7626db17-b2ae-4228-90f5-2cb9304c946f/download/gripacovid19regije.csv|https://podatki.gov.si/dataset/bf402be5-b9cc-4f06-8e96-9ff5764e3053/resource/6f5f77b0-01c1-4f3d-b137-7522a0c620bc/download/gripacovid19starost.csv,,
"Epidemiološko spremljanje SARS-CoV-2 v odpadni vodi, Slovenija",epidemiolosko-spremljanje-sars-cov-2-v-odpadni-vodi-slovenija,https://podatki.gov.si/data/dataset/epidemiolosko-spremljanje-sars-cov-2-v-odpadni-vodi-slovenija,,https://podatki.gov.si/dataset/1b72495b-a13c-4c5f-9c3c-c99c83570998/resource/5f546967-f6e8-4807-a928-4c5f2a3f8e59/download/ocenjenostokuzenihosebssarscov2.csv|https://podatki.gov.si/dataset/1b72495b-a13c-4c5f-9c3c-c99c83570998/resource/0555e8e9-4462-44ee-a0b7-fa1d8c11ecfa/download/delezimutacijgenomasarscov2.csv,,
Izbor in priprava dosjeja potencialno nevrotoksične kemikalije z uporabo in-silico metod za namen izvajanja evropske kemijske zakonodaje REACH (ŠTUDIJA),izbor-in-priprava-dosjeja-potencialno-nevrotoksicne-kemikalije-z-uporabo-in-silico-metod-za-namen-iz,https://podatki.gov.si/data/dataset/izbor-in-priprava-dosjeja-potencialno-nevrotoksicne-kemikalije-z-uporabo-in-silico-metod-za-namen-iz,,,,https://www.gov.si/drzavni-organi/organi-v-sestavi/urad-za-kemikalije/
Izhodišča za izvajanje Konvencije Minamata o živem srebru v Sloveniji (ŠTUDIJA),izhodisca-za-izvajanje-konvencije-minamata-o-zivem-srebru-v-sloveniji-studija,https://podatki.gov.si/data/dataset/izhodisca-za-izvajanje-konvencije-minamata-o-zivem-srebru-v-sloveniji-studija,https://podatki.gov.si/dataset/09bf4773-81f2-447d-a2fb-70809df52888/resource/fcce6f47-bf2c-443e-998e-a54522f23381/download/izhodiazaizvajanjekonvencije.pdf,,,https://www.gov.si/drzavni-organi/organi-v-sestavi/urad-za-kemikalije/
Izpostavljenost otrok in mladostnikov izbranim kemikalijam preko življenjskega okolja (ŠTUDIJA),izpostavljenost-otrok-in-mladostnikov-izbranim-kemikalijam-preko-zivljenjskega-okolja-studija,https://podatki.gov.si/data/dataset/izpostavljenost-otrok-in-mladostnikov-izbranim-kemikalijam-preko-zivljenjskega-okolja-studija,https://podatki.gov.si/dataset/ee4f725e-b583-42fd-94f0-ad107bcdb130/resource/e1fea54a-6918-454f-a36e-d5024d85abe6/download/arrscrplp2018v316400024.pdf|https://podatki.gov.si/dataset/ee4f725e-b583-42fd-94f0-ad107bcdb130/resource/66247ce6-dd33-4665-a202-3960c2951723/download/crp1640zakljucnoporocilo25112019.pdf,,,https://www.gov.si/drzavni-organi/organi-v-sestavi/urad-za-kemikalije/
Lokacije AED defibrilatorjev v Mestni občini Nova Gorica,lokacije-aed-defibrilatorjev-v-mestni-obcini-nova-gorica,https://podatki.gov.si/data/dataset/lokacije-aed-defibrilatorjev-v-mestni-obcini-nova-gorica,,https://podatki.gov.si/dataset/da3bf569-e903-46f7-9db7-6077b7dab0b5/resource/dccf97ae-6a7e-4e19-be5e-b363c1b5811e/download/lokacijeaeddefibrilatorjevmong.csv,,https://www.nova-gorica.si/krajevne-skupnosti/|https://www.dsz.si/index.php/sl/aed?start=70
"Poskus interpretacije rezultatov biomonitoringa v povezavi s podatki o onesnaženosti okolja, s poudarkom na onesnaženosti zraka in oceni potencialnih vplivov teh onesnažil na zdravje (ŠTUDIJA)",poskus-interpretacije-rezultatov-biomonitoringa-v-povezavi-s-podatki-o-onesnazenosti-okolja-s-poudar,https://podatki.gov.si/data/dataset/poskus-interpretacije-rezultatov-biomonitoringa-v-povezavi-s-podatki-o-onesnazenosti-okolja-s-poudar,https://podatki.gov.si/dataset/4baf93f1-8cc4-4319-bfdd-687ee8fa3039/resource/e056fad7-40f8-48d1-aaeb-5a4d70eb8b48/download/arrscrpzp2020v317220033.pdf|https://podatki.gov.si/dataset/4baf93f1-8cc4-4319-bfdd-687ee8fa3039/resource/ba13de75-b232-428c-b8e4-c1b9d7b23e38/download/poroilocrp1722konnoporoilo.pdf,,,https://www.gov.si/drzavni-organi/organi-v-sestavi/urad-za-kemikalije/
Potencialne snovi za vključitev na kandidatno listo zakonodaje REACH (ŠTUDIJA),potencialne-snovi-za-vkljucitev-na-kandidatno-listo-zakonodaje-reach-studija,https://podatki.gov.si/data/dataset/potencialne-snovi-za-vkljucitev-na-kandidatno-listo-zakonodaje-reach-studija,https://podatki.gov.si/dataset/209e2290-e685-4fde-9d96-ffa5eb4cef52/resource/f21d4f43-04cc-45f1-bcc0-e2cdd3375017/download/konnoporoilocrp2016v11641vsebinskidel.pdf,,,https://www.gov.si/teme/registracija-evalvacija-in-avtorizacija-kemikalij/
Spremljanje različic SARS-CoV-2 v Sloveniji,spremljanje-razlicic-sars-cov-2-v-sloveniji,https://podatki.gov.si/data/dataset/spremljanje-razlicic-sars-cov-2-v-sloveniji,,https://podatki.gov.si/dataset/f50f7205-c8f7-46f2-8c8c-e73666bc7896/resource/abab35b3-4bed-4f0b-b5b6-e48e1b264dea/download/agregiranerazliicesarscov2.csv,,
