title,name,dataset_url,pdf,csv,xml,html
Lokacije ekoloških otokov v Občini Mokronog-Trebelno,lokacije-ekoloskih-otokov-v-obcini-mokronog-trebelno,https://podatki.gov.si/data/dataset/lokacije-ekoloskih-otokov-v-obcini-mokronog-trebelno,,https://podatki.gov.si/dataset/913932db-f51b-4b75-b543-31ec2d6e21e1/resource/7f0c243d-aba2-4a89-a5dd-349e7c4d3d66/download/lokacijeekoloskihotokovvobcinimokronogtrebelno.csv,,
Seznam otroških igrišč v občini Šentrupert,seznam-otroskih-igrisc-v-obcini-sentrupert,https://podatki.gov.si/data/dataset/seznam-otroskih-igrisc-v-obcini-sentrupert,,https://podatki.gov.si/dataset/58c68f28-8a50-4669-b4ef-647e0ccc17ad/resource/cd211cba-25d5-4211-8d4a-e44a23a59833/download/spisekjavnihklopi.csv,,
Turistične točke v Občini Šmartno pri Litiji,turisticne-tocke-v-obcini-smartno-pri-litiji,https://podatki.gov.si/data/dataset/turisticne-tocke-v-obcini-smartno-pri-litiji,,https://podatki.gov.si/dataset/9fbd7ea8-f4fc-464d-b41f-e9493332c4c2/resource/d1f94e87-ee1e-4191-8722-b3d7f1f8f301/download/najboljobiskanejavnetoketuristinegainteresa.csv,,
Količina porabljene soli za posipanje v občini Kostel,kolicina-porabljene-soli-za-posipanje-v-obcini-kostel,https://podatki.gov.si/data/dataset/kolicina-porabljene-soli-za-posipanje-v-obcini-kostel,,https://podatki.gov.si/dataset/445b643b-10b9-4f73-ba5d-919dac858958/resource/0a87d949-3b30-4575-a802-7b73e757bb06/download/008ob003kostelkolicinaporabljenesoli.csv,,https://www.kostel.si/
Količina zbranih odpadkov v občini Kočevje,kolicina-zbranih-odpadkov-v-obcini-kocevje,https://podatki.gov.si/data/dataset/kolicina-zbranih-odpadkov-v-obcini-kocevje,,https://podatki.gov.si/dataset/d2e06ad8-dc82-47c5-bb18-0c1747efbb2e/resource/e7851e2b-7bab-4cef-8fe0-c2e5ef7ceb33/download/006ob002koevjezbraniodpadki.csv,,https://www.kocevje.si/
Količina zbranih odpadkov v občini Loški Potok,kolicina-zbranih-odpadkov-v-obcini-loski-potok,https://podatki.gov.si/data/dataset/kolicina-zbranih-odpadkov-v-obcini-loski-potok,,https://podatki.gov.si/dataset/2e31c3bd-f6ae-4514-b911-da6dd723af5b/resource/d2bcfe2d-9424-4a0a-aa8b-987f7d981519/download/006ob004lokipotokzbraniodpadki.csv,,https://www.loski-potok.si/
Seznam ekoloških otokov v občini Ribnica,seznam-ekoloskih-otokov-v-obcini-ribnica,https://podatki.gov.si/data/dataset/seznam-ekoloskih-otokov-v-obcini-ribnica,,https://podatki.gov.si/dataset/62145cf6-6013-4b89-a377-999bd6b0ba0d/resource/29f56df6-6875-427b-9ac6-7b82ca558339/download/005ob006ribnicaekolokiotoki.csv,,https://www.ribnica.si/
Količina porabljene soli za posipanje v občini Metlika,kolicina-porabljene-soli-za-posipanje-v-obcini-metlika,https://podatki.gov.si/data/dataset/kolicina-porabljene-soli-za-posipanje-v-obcini-metlika,,https://podatki.gov.si/dataset/64d226b9-d85b-4343-a1cf-57b036510c57/resource/188c37c5-b412-4363-bd30-447989f31c29/download/008ob005metlikakoliinaporabljenesoli.csv,,https://www.metlika.si/
Količina zbranih odpadkov v občini Črnomelj,kolicina-zbranih-odpadkov-v-obcini-crnomelj,https://podatki.gov.si/data/dataset/kolicina-zbranih-odpadkov-v-obcini-crnomelj,,https://podatki.gov.si/dataset/4b6e2980-7d16-4d23-bc95-36fe9e388926/resource/e5123ba6-3253-457e-88c4-c0975675ec92/download/006ob001rnomeljzbraniodpadki.csv,,http://www.crnomelj.si/
"Indeksi novogradenj (mesec / povprečje leta 2021), originalni podatki in podatki z izločenimi vplivi sezone in koledarja, Slovenija, mesečno",surs1970714s,https://podatki.gov.si/data/dataset/surs1970714s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1970714S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8218|https://www.stat.si/doc/px/pxwin.rar
