title,name,dataset_url,pdf,csv,xml,html
"Starejši odrasli, vključeni v formalno ali neformalno izobraževanje v zadnjih 12 mesecih, po tipu izobraževanja in viru raziskovanja, Slovenija, večletno",surs0986805s,https://podatki.gov.si/data/dataset/surs0986805s,,,,"https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986805S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219, 7788|https://www.stat.si/doc/px/pxwin.rar"
"Delež odraslih, ki so iskali informacije o možnostih izobraževanja, po vključenosti v formalno ali neformalno izobraževanje, spolu in najvišji doseženi izobrazbi, Slovenija, večletno",surs0986901s,https://podatki.gov.si/data/dataset/surs0986901s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986901S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Delež odraslih, ki so iskali informacije o možnostih izobraževanja, po vključenosti v formalno ali neformalno izobraževanje, spolu in (samoopredelitvenem) zaposlitvenem statusu, Slovenija, večletno",surs0986902s,https://podatki.gov.si/data/dataset/surs0986902s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986902S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Delež odraslih glede na rezultat iskanja informacij o možnostih izobraževanja po ravni dosežene izobrazbe, Slovenija, večletno",surs0986903s,https://podatki.gov.si/data/dataset/surs0986903s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986903S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Delež odraslih glede na rezultat iskanja informacij o možnostih izobraževanja po (samoopredelitvenem) zaposlitvenem statusu, Slovenija, večletno",surs0986904s,https://podatki.gov.si/data/dataset/surs0986904s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986904S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Delež odraslih, ki so našli informacije v zvezi z možnostmi za izobraževanje, po viru informacij, spolu in najvišji doseženi izobrazbi, Slovenija, večletno",surs0986905s,https://podatki.gov.si/data/dataset/surs0986905s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986905S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Delež odraslih, ki so našli informacije v zvezi z možnostmi za izobraževanje, po viru informacij, spolu in (samoopredelitvenem) zaposlitvenem statusu, Slovenija, večletno",surs0986906s,https://podatki.gov.si/data/dataset/surs0986906s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0986906S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Želja in potreba odraslih po (dodatnem) izobraževanju po spolu in starostnih skupinah, Slovenija, večletno",surs0987001s,https://podatki.gov.si/data/dataset/surs0987001s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0987001S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Želja in potreba odraslih po (dodatnem) izobraževanju po spolu in najvišji doseženi izobrazbi, Slovenija, večletno",surs0987002s,https://podatki.gov.si/data/dataset/surs0987002s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0987002S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Želja in potreba odraslih po (dodatnem) izobraževanju po spolu in (samoopredelitvenem) zaposlitvenem statusu, Slovenija, večletno",surs0987003s,https://podatki.gov.si/data/dataset/surs0987003s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0987003S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
"Delež odraslih, ki niso bili vključeni v formalno ali neformalno izobraževanje, po razlogih za nevključenost, Slovenija, večletno",surs0987004s,https://podatki.gov.si/data/dataset/surs0987004s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0987004S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8219|https://www.stat.si/doc/px/pxwin.rar
