title,name,dataset_url,pdf,csv,xml,html
"Cene za zemeljski plin za gospodinjske odjemalce, Slovenija, letno",surs1817555s,https://podatki.gov.si/data/dataset/surs1817555s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817555S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8130|https://www.stat.si/doc/px/pxwin.rar
"Bilanca toplote (TJ), Slovenija, letno",surs1817701s,https://podatki.gov.si/data/dataset/surs1817701s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817701S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"PEFA - Raba energije po rezidenčnenm principu (TJ), Slovenija, letno",surs2731602s,https://podatki.gov.si/data/dataset/surs2731602s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2731602S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7792|https://www.stat.si/doc/px/pxwin.rar
"Cene za zemeljski plin za negospodinjske odjemalce, Slovenija, četrtletno",surs1817510s,https://podatki.gov.si/data/dataset/surs1817510s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817510S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8130|https://www.stat.si/doc/px/pxwin.rar
"Ogrevanje stanovanj in sanitarne vode ter naprave za kuhanje po energetskih virih [%] [stara metodologija], Slovenija, 1996, 2002",surs1815453s,https://podatki.gov.si/data/dataset/surs1815453s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1815453S.PX|https://www.stat.si/doc/px/pxwin.rar
"Poraba električne energije (kWh) po vrsti odjemalca, občine, Slovenija, mesečno",surs1817607s,https://podatki.gov.si/data/dataset/surs1817607s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817607S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8261|https://www.stat.si/doc/px/pxwin.rar
"Poraba električne energije (kWh) po vrsti odjemalca, občine, Slovenija, letno",surs1817609s,https://podatki.gov.si/data/dataset/surs1817609s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817609S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8261|https://www.stat.si/doc/px/pxwin.rar
"Poraba električne energije (kWh) v proizvodnih in storitvenih dejavnostih (SKD 2008), občine, Slovenija, letno",surs1817610s,https://podatki.gov.si/data/dataset/surs1817610s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817610S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8261|https://www.stat.si/doc/px/pxwin.rar
"Poraba električne energije (kWh) v gospodinjstvih in pri poslovnih subjektih po vrsti odjemalca, kohezijski in statistične regije, Slovenija, letno",surs1817611s,https://podatki.gov.si/data/dataset/surs1817611s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817611S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8261|https://www.stat.si/doc/px/pxwin.rar
"Kazalniki porabe električne energije v gospodinjstvih in pri poslovnih subjektih, občine, Slovenija, letno",surs1817904s,https://podatki.gov.si/data/dataset/surs1817904s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817904S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8261|https://www.stat.si/doc/px/pxwin.rar
"Kazalniki porabe električne energije v gospodinjstvih in pri poslovnih subjektih, kohezijski in statistične regije, Slovenija, letno",surs1817905s,https://podatki.gov.si/data/dataset/surs1817905s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1817905S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8261|https://www.stat.si/doc/px/pxwin.rar
"Poraba goriv, električne energije in toplotne energije (naravne enote) v komercialnih in javnih storitvah po dejavnosti (SKD 2008), Slovenija, letno",surs1883901s,https://podatki.gov.si/data/dataset/surs1883901s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1883901S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Poraba goriv, električne energije in toplotne energije (TJ) v komercialnih in javnih storitvah po dejavnosti (SKD 2008), Slovenija, letno",surs1883902s,https://podatki.gov.si/data/dataset/surs1883902s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1883902S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Končna poraba energije v prometu – železniški prevoz, Slovenija, letno",surs1888001s,https://podatki.gov.si/data/dataset/surs1888001s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1888001S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"Končna poraba energije v prometu – cestni prevoz, Slovenija, letno",surs1888002s,https://podatki.gov.si/data/dataset/surs1888002s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/1888002S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8167|https://www.stat.si/doc/px/pxwin.rar
"PEFA - tabela oskrbe z energijo po dejavnosti (TJ), Slovenija, letno",surs2731603s,https://podatki.gov.si/data/dataset/surs2731603s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2731603S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7792|https://www.stat.si/doc/px/pxwin.rar
"PEFA - tabela porabe energije po dejavnosti (TJ), Slovenija, letno",surs2731604s,https://podatki.gov.si/data/dataset/surs2731604s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2731604S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7792|https://www.stat.si/doc/px/pxwin.rar
