title,name,dataset_url,pdf,csv,xml,html
Izbrane obveznosti drugih monetarnih finančnih institucij po sektorjih (Centralna država S.1311),bsii1_6ees,https://podatki.gov.si/data/dataset/bsii1_6ees,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__10_denar_mfi__70_obvez_mfi/I1_6EES.PX/|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
Bilanca drugih monetarnih finančnih institucij - aktiva,bsii1_4as,https://podatki.gov.si/data/dataset/bsii1_4as,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__10_denar_mfi__40_bilanca_mfi/I1_4AS.PX/|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
"Izdatkovna struktura BDP, Slovenija, letno",surs0301935s,https://podatki.gov.si/data/dataset/surs0301935s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0301935S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8235|https://www.stat.si/doc/px/pxwin.rar
"Povprečne mesečne plače pri pravnih osebah, Slovenija, mesečno",sursh285s,https://podatki.gov.si/data/dataset/sursh285s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/H285S.PX|https://www.stat.si/StatWeb/File/DocSysFile/13808|https://www.stat.si/doc/px/pxwin.rar
"Povprečne letne in mesečne količine padavin [mm], Slovenija, 1981 - 2014",surs0156104s,https://podatki.gov.si/data/dataset/surs0156104s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0156104S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8228|https://www.stat.si/doc/px/pxwin.rar
Obrestne mere monetarnih finančnih institucij - nova posojila gospodinjstvom v domači valuti,bsii2_4_3as,https://podatki.gov.si/data/dataset/bsii2_4_3as,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__20_obrestne_mere__20_obr_mere_mfi/I2_4_3AS.PX/|https://www.bsi.si/statistika/podatkovne-serije/metodoloske-opombe-casovnih-vrst/financni-trgi|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
Obrestne mere monetarnih finančnih institucij - nova posojila nefinančnim družbam po originalni zapadlosti v domači valuti,bsii2_4_5as,https://podatki.gov.si/data/dataset/bsii2_4_5as,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__20_obrestne_mere__20_obr_mere_mfi/I2_4_5AS.PX/|https://www.bsi.si/statistika/podatkovne-serije/metodoloske-opombe-casovnih-vrst/financni-trgi|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
"Povprečna bruto plača za plačano uro za oktober (na podlagi raziskovanja Struktura plač) po spolu in področjih dejavnosti (SKD 2008), Slovenija, večletno",surs0714707s,https://podatki.gov.si/data/dataset/surs0714707s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0714707S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8267|https://www.stat.si/doc/px/pxwin.rar
Bilanca Banke Slovenije - aktiva,bsii1_3as,https://podatki.gov.si/data/dataset/bsii1_3as,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__10_denar_mfi__30_bilanca_bs/I1_3AS.PX/|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
"Povprečne mesečne bruto in neto plače pri pravnih osebah javnega in zasebnega sektorja, Slovenija, 2014M01 - 2024M03",surs0701054s,https://podatki.gov.si/data/dataset/surs0701054s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0701054S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8212|https://www.stat.si/doc/px/pxwin.rar
"Plačna vrzel med spoloma po skupinah poklicev (SKP-08), Slovenija, 2011 - 2022",surs0782535s,https://podatki.gov.si/data/dataset/surs0782535s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0782535S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8153|https://www.stat.si/doc/px/pxwin.rar
"Povprečne mesečne plače pri pravnih osebah po dejavnostih [SKD 2008] in statističnih regijah delovnega mesta, Slovenija, 2014M01 - 2024M03",surs0701021s,https://podatki.gov.si/data/dataset/surs0701021s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0701021S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8212|https://www.stat.si/doc/px/pxwin.rar
"Neenakost porazdelitve dohodka - Ginijev količnik (%), Slovenija, letno",surs0867312s,https://podatki.gov.si/data/dataset/surs0867312s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0867312S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8291|https://www.stat.si/doc/px/pxwin.rar
"Povprečne mesečne plače in indeksi povprečnih mesečnih plač pri registriranih fizičnih osebah po dejavnostih [SKD 2008], Slovenija, 2008M01 - 2022M11",surs0701070s,https://podatki.gov.si/data/dataset/surs0701070s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0701070S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8155|https://www.stat.si/doc/px/pxwin.rar
"Plačna vrzel med spoloma po občinah prebivališča, Slovenija, 2000 - 2022",surs0782520s,https://podatki.gov.si/data/dataset/surs0782520s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/0782520S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8153|https://www.stat.si/doc/px/pxwin.rar
Bilanca Banke Slovenije - pasiva,bsii1_3ps,https://podatki.gov.si/data/dataset/bsii1_3ps,,,,https://px.bsi.si/pxweb/sl/serije_slo/serije_slo__10_denar_mfi__30_bilanca_bs/I1_3PS.PX/|https://www.scb.se/en/services/statistical-programs-for-px-files/install-px-win/
