title,name,dataset_url,pdf,csv,xml,html
"Število zaposlenih in samozaposlenih, ki imajo urejen oddaljeni dostop do sistemov IKT podjetja, po velikostnem razredu, Slovenija, večletno",surs2986004s,https://podatki.gov.si/data/dataset/surs2986004s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2986004S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8271|https://www.stat.si/doc/px/pxwin.rar
Namestitvene zmogljivosti v občini Kobilje,namestitvene-zmogljivosti-v-obcini-kobilje,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-kobilje,,https://podatki.gov.si/dataset/20ec965d-b4f3-472e-af8c-64ce12ab63a4/resource/0f1171c2-a481-4077-8338-6f7a872e93c7/download/namestitveobinakobilje.csv,,https://www.kobilje.si/|https://www.ajpes.si/RNO/Ajpes.RNO/RNO/vstop
Evidenca izvajalcev gostinske dejavnosti v Občini Štore,evidenca-izvajalcev-gostinske-dejavnosti-v-obcini-store,https://podatki.gov.si/data/dataset/evidenca-izvajalcev-gostinske-dejavnosti-v-obcini-store,,https://podatki.gov.si/dataset/f3db5f89-7d68-49fd-b25a-40aadafb5233/resource/bb20858f-b364-4232-9567-c00b27fbb9c2/download/evidencaizvajalcevgostinskedejavnostivobinitore1.csv,,
Namestitvene zmogljivosti v občini Cerknica,namestitvene-zmogljivosti-v-obcini-cerknica,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-cerknica,,https://podatki.gov.si/dataset/c4ec6f41-fe35-45d9-8e30-ab94a611ce29/resource/b708bbe8-f4d4-4b86-af27-485bec448dbe/download/007ob001cerknicanastanitveturistov.csv,,https://www.cerknica.si/
Namestitvene zmogljivosti v občini Gornja Radgona,namestitvene-zmogljivosti-v-obcini-gornja-radgona,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-v-obcini-gornja-radgona,,https://podatki.gov.si/dataset/0ca580fb-6b87-4b5e-ad75-541ac6763953/resource/ceaaa324-67f9-40dc-9fb7-969cdd6bc56b/download/namestitveobinagornjaradgona.csv,,https://www.gor-radgona.si/|https://www.ajpes.si/RNO/Ajpes.RNO/RNO/vstop
"Prenočitvene zmogljivosti, prihodi in prenočitve turistov po vrstah občin in po skupinah nastanitvenih objektov, Slovenija, 2008M01 - 2017M12",surs2164403s,https://podatki.gov.si/data/dataset/surs2164403s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2164403S.PX|https://www.stat.si/StatWeb/File/DocSysFile/7779|https://www.stat.si/doc/px/pxwin.rar
Gostinski objekti v Občini Kamnik,gostinski-objekti-v-obcini-kamnik,https://podatki.gov.si/data/dataset/gostinski-objekti-v-obcini-kamnik,,https://podatki.gov.si/dataset/0ec7030a-e4ad-4090-864c-042d07f599af/resource/0868b3e8-562c-422a-a967-27301d91e387/download/gostinskiobjekti.csv,,https://trgovski-center-kamnik.si/jej/
Namestitvene zmogljivosti občine Ig,namestitvene-zmogljivosti-obcine-ig,https://podatki.gov.si/data/dataset/namestitvene-zmogljivosti-obcine-ig,,https://podatki.gov.si/dataset/3d8cad07-bdfa-41aa-8668-f92b66ab9b89/resource/d49df9f0-3375-4ed0-b143-f79c27f5a0ad/download/namestitvenezmogljivostiobineig.csv,,https://www.obcina-ig.si/
"Izvoz in uvoz po državah, Slovenija, mesečno",surs2490003s,https://podatki.gov.si/data/dataset/surs2490003s,,,,https://pxweb.stat.si/SiStatData/pxweb/sl/Data/-/2490003S.PX|https://www.stat.si/StatWeb/File/DocSysFile/8287|https://www.stat.si/doc/px/pxwin.rar
Turistična taksa v občini Komen,turisticna-taksa-v-obcini-komen,https://podatki.gov.si/data/dataset/turisticna-taksa-v-obcini-komen,,https://podatki.gov.si/dataset/1ad96997-d1e0-4bca-99e9-fa0db299eaff/resource/891436c1-d18b-4721-98a6-42aba5aaad00/download/004ob005komeninformacijeoturistinihtaksah.csv,,https://www.komen.si/
